place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJSTwPP8wx2jARLzRkbwYVaGs,ซ่อมเครื่องชงกาแฟ เชียงใหม่ เครื่องบด เครื่องคั่ว Chaiyo Service Coffee Machine Repair,18.756842199999998,98.99856899999999,4.6,43,2021-10-23,"This Guy is my Monday Hero!
15min. for Repair our No Name, Lazada, Coffee Machine, 100฿ !
We gave him a Big Tip, thezy offered 2 free excellent Coffee.
HIGHLY RECOMMEND Coffee maker repair Shop 🦾","Decided to bring a faulty krups coffee machine to repair. The alley where the place is located is ""guarded"" by hungry soi dogs, and we went there with a scooter so i can let you imagine how scary the situation can be. The owner wasn't in the place, even though we called beforehand. Had to wait at a nearby Macdonalds for half an hour for them to pick the item up. We got it back in a day, they charged us 550baht for a gasket (!!!). Worked for two days and there we had the problem again. Not recommended","My home coffee machine doesn't work. I brought it to the shop at 11am, by 3pm I got it fixed. Quick and reliable service. Friendly and professional.","We thought we had a problem with our espresso machine. When we talked to the staff, he was very helpful. He tested everything and then showed us that the problem was actually with our grinder","Excellent service, prompt response to queries. Friendly and helpful. No upfront charges with fair fees. I would recommend this business to anyone in need of their services."
ChIJueYIkXwx2jARG39ohYY_rro,Nok Kaew Coffee,18.7568446,98.9985675,5.0,5,2022-04-26,The kids are so cute.,The seller is very cute.,,,
ChIJ1XvfWVk72jARWP8_3QA21pY,CHALUMDEE สาขาหนองหอย,18.752375699999998,99.00072120000002,4.8,20,2023-08-20,"Chiang Mai 's hidden gem, with some of the best coffee you can find. A little bit out of the city but if you like to avoid some of the mainstream coffee joints and like to travel and see the real Chiang Mai it's definitely worth a visit. Friendly owner and a lot of different drinks are available at very competitive prices.",Great spot.The café latte in particular is delicious (à ròi)!,"second time I'm coming here, it's wonderful.","I stumbled upon this cafe next to my accommodations while traveling. The coffee is delicious, and the owner is incredibly friendly.","Excellent coffee maker!!! Very clean, very friendly staff, and affordable!"
ChIJPw46zJkv2jARyCiMBocHEcw,CEZA COFFEE,18.757219,98.99881800000001,5.0,6,2024-11-04,"Good coffee, fragrant, creamy, very rich, delicious. I recommend this shop.","The owner is friendly, the coffee is delicious, and the price is good 👍🏻👍🏻","Good coffee, good tea, good cocoa ☕",,
ChIJSTMOWz0x2jARI9QXOVPOb58,Roastniyom Coffee - เคปาร์ค,18.7571044,99.0003102,4.3,41,2020-12-19,"this is a franchise in a chain of the same name; smallish place, spotless, amazingly very little road-noise even tho they are right on the roadside; good croissants, decent coffee;
i found the staff a bit brusque; we went twice , consecutive days only because we had to wait for a clinic in that k-park area to open and there is very little quality coffee competition in that walking-distance area; KFC is jsut a few meters away; so-so parking; some outside seating but i cant imagine why given the huge road noise outside there",Roastinyom is a brand I can trust.  The coffee is always tasty.  There are 2 baristas working at this location providing good fast service.  There are enough chairs and seats for more than 40 people here.   The upstairs is a quiet area that can accommodate about 20 people.,Good Taste.,😴😴😴😴,"This branch of Rosniyom features a spacious, airy, minimalist design with outdoor seating. The second floor houses a meeting room. The drinks maintain the signature Rosniyom standard. There's parking for three cars in front of the shop, but additional parking is available within the complex."
ChIJD2yLjqA72jARXGNH4wi1aQk,Mugcocoa,18.7527763,98.9962257,5.0,3,2021-06-23,"The cocoa is delicious.
I really like the mint cocoa.",,,,
ChIJK_PMxukx2jARYLhQWPr4MMo,? COFFEE,18.752735899999998,99.0024717,4.8,5,2022-12-24,"Nice little Café
Good coffee and other drinks
Friendly owner

Seats and tables available","Very good. The shop is cute. The seller is cute. The taste of the drink is good and easy to drink. Overall, very good.",,,
ChIJD-LLZFMx2jAR0DgDFBpuL_U,GonGlonCoffee,18.753812,98.99531180000001,5.0,7,2024-08-23,Relax after visited the ruins at this area. The coffee was great.,This coffee was really good! We liked it a lot. Very nice service,We had very good black Americano coffees at this van outside Wat Chedi Liem. Good value at 40 Baht each. Shaded seating area.,Delicious and inexpensive coffee,The coffee is excellent.
ChIJYYGZ4CIw2jARybl7S7Ujbf0,ร้านลูกชิ้นทับทิม,18.752264999999998,99.0027295,,,,,,,,
ChIJQeDcOccx2jARfFQiRZ2ORUE,โอ๊ตอุ้มอ้อม,18.752709499999998,99.0030232,,,,,,,,
ChIJF6yVS8c72jARgLo2qqmDYj4,Cat's Alley Cafe คาเฟ่แมวเชียงใหม่,18.7552056,99.0045335,4.8,604,2025-08-23,"From a cat vet perspective this cafe was the best I’ve ever been to. The cats are so well loved, groomed, the place is absolutely clean and the amount of cats they have is perfect, didn’t see any fighting or competition and no signs of stress. We had a coffee and it was delicious, the staff is kind and friendly and give you instructions to deal with the kitty cats. Bless you all","THE BEST CAT CAFE EVER. im not gate keeping this place anymore. please come visit this cafe more! the cats are cute, good prices ( no entrance fees just buy a drink, mine was only 75 baht 🫶🏼 ), also the decoration was so cozy.

the cafe was lil bit far away from the city but trust me it was worth it. they have parking too. also, to worth your trip, there's a second hand thrift shop around there (like 2-3 places with like 10-20 baht per pieces) if you interested too!","Such a lovely and heartwarming cat café! 🐾 The place has adopted 14  cats, all super friendly and playful.

There’s no entrance fee – just order at least one drink per person, and you get to enjoy your time with the cats. Drinks are nice, the staff is kind, and the cats bring so much joy. Highly recommended for cat lovers or anyone who wants a peaceful, happy place to relax.","We had a morning free with our niece and nephew, and decided to visit this cat cafe! The kids loved it so much- friendly cats, delicious drinks, clean and relaxing to just pet and watch the cats nap. Would def come back again!","Again we found Cat Alley on Google reviews. The food was lovely and reasonably priced my husband thought the braised chicken was the best meal that he had, had throughout his whole time in Vietnam. The people spoke good English and we return ed 2 nights in a row. If your visiting Hoi Chi Minh I suggest visiting Cat Alley."
ChIJPzevsyIx2jARoMu_BMoVqRQ,42 Cafe' Garden & Resort Chiangmai Thailand,18.7545786,99.0061624,4.6,276,2025-07-07,"Wow what a oasis in a very large city
It’s a 5 plus star resort   Great staff very clean  and very quiet      Great selection for a great Tia breakfast.      Nice coffee shop and a on site restaurant for lunch
Very child friendly
Highly recommended on your next trip to Chiang Mai",We just ate here but got very nicely surprised by the nice garden environment and food quality. Very family friendly and the kid loved it!,Beautiful grounds trees flowers and would everywhere food was excellent service was excellent prices for amazingly low.,"I must say I am pleasantly surprised because I work in the hospitality industry for quite a few years so I went ahead and booked this hotel, which feels like home and very comfortable. I recommend this to anyone who wants to avoid the noise of the city and just have a moment to relax or take a deep breath before you have to go in the next leg of your journey. The owner and the manager have been very accommodating and I would love to come back here.","The most wonderful place in Chiang Mai! We stayed at the hotel for a long time and felt at home there. Dedicated and caring staff who take care of everything, clean and beautiful hotel, perfect pool, delicious restaurant. Just a little paradise."
ChIJ0cEBEyMw2jARiFus3CkzNjc,กาแฟโบราณ คุณลุง,18.7523877,99.00375869999999,5.0,1,2024-05-13,,,,,
ChIJ4ZgW8s0x2jARRN9OIOdNHb8,Pran17cafe,18.7522486,99.0046204,5.0,1,2020-01-10,I love kalamare from thisnfactory. Highly recommended,,,,
ChIJrfLeGAcx2jARhiL8rhciDP0,กาแฟสดดอยหลวง หนองหอย,18.7514823,99.00286039999999,4.9,11,2019-09-09,Every dish has a rich and well-balanced flavor. The vendors are friendly. I recommend this restaurant.,"The taste was perfect, fragrant, delicious, and well-balanced. The service was very polite.",The coffee tastes great. I highly recommend it.,"Fragrant green tea, delicious coffee, I drink it every day.",Everything is delicious. The seller is kind.
ChIJhd7BMjIx2jAR58F1-1ORoSE,MIDGARD'EN Café & Nature,18.7577288,99.00296499999999,5.0,1,2022-03-11,,,,,
ChIJp23_R3Qx2jARF-z0ELW5swo,ร้านน้ำปั่นฮานอน,18.7510585,99.0040787,5.0,1,2020-07-12,The coffee is huge and it's delicious!,,,,
ChIJjSEIDAAx2jARqzKCCtbGHk8,ร้านน้ำชง&สมูทตี้,18.750868399999998,99.0053721,5.0,7,2025-05-09,"This shop sells mixed drinks and smoothies. Prices are very cheap, as you can see from the pictures. The drink menu has a good variety. However, this shop doesn't have fresh coffee. I personally recommend the fruit smoothies because they use fresh fruit. I like this shop's avocado smoothies, which are cheap and delicious.",The smoothies are delicious. I've tried many of them and they're cheap.,The fruit smoothies at this shop are delicious.,"Affordable, delicious, and refreshing.",
ChIJuUQJKCcw2jARHwzQIB9HLr4,Screaming Coffee,18.7557263,99.0079068,4.0,1,2023-06-08,,,,,
ChIJp7Kg-yEw2jAR1lhNQHORxT0,WW กาแฟสด,18.7559576,99.0078825,,,,,,,,
ChIJzReqYsIx2jARcvyytpQHTRY,ร้านโดนัทเชียงใหม่ Vanessa Donut Chiang mai,18.7562447,99.0082795,4.5,130,2023-07-01,"I ordered donuts in advance for my daughter's birthday at school.
I saw an advertisement on Facebook and it was so pretty and luxurious that I thought it would go well with the birthday party.
If I buy 6, I got a 10% discount promotion, so I got a discount.
I was surprised that the donuts were not only pretty, but also they were so delicious. Both the children and adults enjoyed it satisfactorily.
The interior of the shop was spacious and neat, and the staff was kind.","I went to have the special in the menu board out front,but they were sold out of it. So I ordered the chicken burger and fries. The chicken burger was really tasty. As well as the lemonade. Unfortunately the fries looked nice but when they arrived they were cold. Other than that it was a good lunch. The doughnuts looked really great and I will be back to try them for sure. The atmosphere is nice they have a small water feature out back that is really cute. The place looked fairly clean and the staff was very helpful. The price was just about right for the food I received. The coffee drinks looked really good with a wide variety Give it a shot. I'll certainly be back to give it another go.","I bought 2 Doughnuts, taste quite too sweet for me. However, i like Van Houton though.

For service, quite ok. Staff was polite.

Atmosphere l: nice and leisure. However, car park didnt have much.

Pricing: medium","I was excited for the Ceasar salad as it looked in the photo on the menu. Instead it was limp, soggy, way overdressed, and full of onion and tomato (so, not a Ceasar salad). The chicken had chunks of fat and bone and gristle. I could not eat the salad, and I also waited a long time for it. At least the atmosphere is very nice both inside and outside.","I was delighted to find this place. It's clean and bright with natural light. The donuts are delicious, and the coffee is good. It wasn't crowded with people and the staff were very friendly."
