place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJyWAjv2sx2jARI9VqX1wzmpo,Wooden Ville Kids Café,18.7590593,99.0069951,4.6,126,2024-06-04,"really good place. tidy, clean and well organized. staff are friendly and helpful, will help to look after kids and ensure safe environment. come with 6kids age between 0-8. all are happy about the place","This is probably one of the top indoor playgrounds we have been to in Thailand - even more so than some of the top tier in Bangkok (because of spaciousness, variety and cleanliness).

It’s a Melissa and Doug catalogue. I loved the different areas - quiet section for books, puzzle areas, role-play, and then the climbing, swings and ball pit. The staff were really engaged for tidying up and safety— very sweet to my daughter.

Finally, the washroom area with the little potty’s was so clean. We enjoyed going even on a Saturday. The 10-12 slot is the best, most families didn’t come until 11 so for awhile it was like we had it all to ourselves. It’s worth the price for two hours.",We love this place! Every time we’re in town we visit. Perfect for our 5 and 2 year old boys. The staff does an excellent and thorough job keeping the toys organized and the spaces clean. They’re kind and welcoming to the kids and offer plenty of options to keep your little ones entertained for 2-4 hours.,"very nice and well equipped new children's space. children enter the hall on schedule, the time of using the room is no more than two hours. friendly staff. were with a girl of three years, we really liked it.","Very clean and thoughtful play cafe. Bonus points for children-size toilets, nurseling room, and change tables! Food was tasty - probably the best I’ve had at a children’s cafe. Lots of variety of play activities for the kids. Not the cheapest option but you get what you pay for. We will come back!"
ChIJzReqYsIx2jARcvyytpQHTRY,ร้านโดนัทเชียงใหม่ Vanessa Donut Chiang mai,18.7562447,99.0082795,4.5,130,2023-07-01,"I ordered donuts in advance for my daughter's birthday at school.
I saw an advertisement on Facebook and it was so pretty and luxurious that I thought it would go well with the birthday party.
If I buy 6, I got a 10% discount promotion, so I got a discount.
I was surprised that the donuts were not only pretty, but also they were so delicious. Both the children and adults enjoyed it satisfactorily.
The interior of the shop was spacious and neat, and the staff was kind.","I went to have the special in the menu board out front,but they were sold out of it. So I ordered the chicken burger and fries. The chicken burger was really tasty. As well as the lemonade. Unfortunately the fries looked nice but when they arrived they were cold. Other than that it was a good lunch. The doughnuts looked really great and I will be back to try them for sure. The atmosphere is nice they have a small water feature out back that is really cute. The place looked fairly clean and the staff was very helpful. The price was just about right for the food I received. The coffee drinks looked really good with a wide variety Give it a shot. I'll certainly be back to give it another go.","I bought 2 Doughnuts, taste quite too sweet for me. However, i like Van Houton though.

For service, quite ok. Staff was polite.

Atmosphere l: nice and leisure. However, car park didnt have much.

Pricing: medium","I was excited for the Ceasar salad as it looked in the photo on the menu. Instead it was limp, soggy, way overdressed, and full of onion and tomato (so, not a Ceasar salad). The chicken had chunks of fat and bone and gristle. I could not eat the salad, and I also waited a long time for it. At least the atmosphere is very nice both inside and outside.","I was delighted to find this place. It's clean and bright with natural light. The donuts are delicious, and the coffee is good. It wasn't crowded with people and the staff were very friendly."
ChIJPzevsyIx2jARoMu_BMoVqRQ,42 Cafe' Garden & Resort Chiangmai Thailand,18.7545786,99.0061624,4.6,276,2024-03-14,"Wow what a oasis in a very large city
It’s a 5 plus star resort   Great staff very clean  and very quiet      Great selection for a great Tia breakfast.      Nice coffee shop and a on site restaurant for lunch
Very child friendly
Highly recommended on your next trip to Chiang Mai","I must say I am pleasantly surprised because I work in the hospitality industry for quite a few years so I went ahead and booked this hotel, which feels like home and very comfortable. I recommend this to anyone who wants to avoid the noise of the city and just have a moment to relax or take a deep breath before you have to go in the next leg of your journey. The owner and the manager have been very accommodating and I would love to come back here.",We just ate here but got very nicely surprised by the nice garden environment and food quality. Very family friendly and the kid loved it!,"The most wonderful place in Chiang Mai! We stayed at the hotel for a long time and felt at home there. Dedicated and caring staff who take care of everything, clean and beautiful hotel, perfect pool, delicious restaurant. Just a little paradise.","Went here for 4 nights. Great service, amazing cheap and healthy food is being prepared in the cafe, breakfast was included. Great value for money. After a classically intense Thailand day you can easily get your relaxing me-time. Even if you'd end up the entire day there without going out of the resort, it's still amazing!"
ChIJ-epHlCEw2jAR0EcoGr1bz44,FIEOW Coffee Room Roaster Shop,18.754672499999998,99.0085467,4.7,163,2019-06-21,"My favorite iced latte in all of Chiang Mai. Kind of “hidden gem” outside the main areas. I also get my coffee beans from here, as they’re affordable and delicious for home brewing. They roast their beans in the back! All of the staff are wonderful. Great vibes and music. Good place for working/studying or having small meetings. Four or five couches plus individual seating. Parking for bikes and cars out front. Coming here for three years and the quality only gets better!","Extraordinary coffee, not located in the hot area, but I really enjoy the vibe here, I ordered an Americano with house Blended Coffee, full of fruity notes, great!","I've been making my way through the coffee shops in Chiang Mai, but only ventured out of the old town a handful of times, and this was one of them. The building is pretty big with a lot of seating available, it wasn't very busy when I was there, so I managed to have some great coffee chat with the barista. He was knowledgeable and enthusiastic. I opted for a pour over/v60 with some Columbian coffee and it was delicious. The main tasting note coming through was Cinnamon and I thoroughly enjoyed it. It's a cool space playing good music. Somewhere I'd return. If you're into specialty coffee, don't miss this place.",Spacious with affordable good coffee.,"Fieow is great. We taste 2 coffee, Americano and latte, it was great. Americano use their signature blend Fieow foaw it make you feel refreshed. In another hands, latte is smooth with Cara Choc blend. Stuff also friendly and explain their coffee very well. Highly recommended."
ChIJSXlxnpsx2jARPqxKIvnIkl4,Café Amazon ปตท.หนองหอย,18.7603169,99.0073792,4.0,37,2024-12-29,Staffs are very polite and kind. Great service mind .,"typical amazon, same products; opens at 6;
in the back of the ptt gas station complex, good parking","Coffee is bitter, staff leaves LINEMAN incoming order alarm go on for way too long. Not peaceful. Not enjoyable. Starbucks is much better.","Nice cafe
Good coffee
Laptop friendly",COFFEE and tea . taste as before
ChIJCw2ab9Qx2jARrkYYvpP4Ju0,Tangcha ตังชา ชานมไข่มุกภูเขาไฟ หนองหอย,18.7560042,99.008074,4.8,4,2021-02-07,"Lovely Bubble Tea Shop,, with a great selection. The owner is very friendly and she makes you feel at home. We tried the Purple Bubble Tea, which looks delicious and tasted even better. Spoil yourself and pop in for a refreshing and tasty Bubble Tea.","Clean
Delicious
Friendly and polite owner
Attentive service to all ages","Delicious coffee, clean shop, please come and try it.",The bubble tea is delicious. The owner is polite and provides good service.,
ChIJ44AbjJYx2jARIRe-nJ7B8jg,HOP CAFE,18.7524622,99.0077439,3.0,6,2022-04-17,Bad customer service,"A hidden gem on the road from Chiang Mai to Pai! This small café nestled in the jungle enchants with incredibly good coffee and a breathtaking view. But it's not just the coffee that's a highlight – the food is equally delicious. Fresh, local ingredients make every dish a treat. Perfect for a relaxing break in idyllic surroundings!","The staff member is unsatisfactory. She was constantly in a bad mood, provided poor customer service, and didn't check the order beforehand.",The service staff was very bad. Their manners were inappropriate.,
ChIJheqMBLwx2jARyXWWI9VCqDk,Blackbox Coffee,18.7586226,99.0069056,5.0,2,2018-09-18,"Excellent choice for coffee, mocha, latte, Thai tea (on the menu as Chai Nom Yen), green tea, and iced tea. Air conditioning seating inside and free Wi-Fi. The owner's name is Aum, pronounced 'oom'.",,,,
ChIJ9VXhDwAx2jARoL0OHWlsxrU,Baan 544/4,18.7600481,99.00524229999999,,,,,,,,
ChIJb2UqCGsx2jARLfDh-9bkjwk,Waffleday ワッフルデ (บ้าน238/3),18.7558738,99.01027859999999,5.0,8,2022-02-10,good,It's delicious.,,,
ChIJp7Kg-yEw2jAR1lhNQHORxT0,WW กาแฟสด,18.7559576,99.0078825,,,,,,,,
ChIJ_zo4vg4l2jARby5jrO2CUz4,Teak coffee house &P.work Co-Space ทีค อาหาร และบ้านกาแฟ,18.7576319,99.0081191,,,,,,,,
ChIJEd4cagAx2jARx2WXA8IZTyw,OR Smoothie&Tea~coffee,18.7590502,99.0068455,,,,,,,,
ChIJwbJjkBUx2jARoqeAoXitstA,กาแฟโบราณไข่ลวกข้าวเหนียวสังขยา,18.758893999999998,99.00933619999999,4.0,1,,,,,,
ChIJLRKSbgAx2jARoKkTEjSaycY,Boxcoffeeหนองหอย,18.7568347,99.007818,5.0,1,2025-05-16,Quality coffee,,,,
ChIJuUQJKCcw2jARHwzQIB9HLr4,Screaming Coffee,18.7557263,99.0079068,4.0,1,2023-06-08,,,,,
ChIJ45LGmQwx2jARd42toOk-BBw,Bon Baan Cafe กาแฟบนบ้าน,18.7609061,99.0051063,5.0,2,2023-04-11,Cozy café with a lovely rooftop terrace. Drinks at reasonable prices.,A cozy shop with board games to play.,,,
ChIJP64C9S0v2jARavCcVA0msrg,TOMMY CHEGU Coffee,18.7590804,99.01458799999999,4.5,135,2022-01-13,"one of the nicest places i have been into in a long time; wife and i had a great dining experience here;
beautiful place, dont let ""coffee shop"" fool you; it has a 6 page food menu ( only 2 in english);
even tho it is right on the ultra-busy road, there isnt much road noise inside ( cant imagine why people coming here would sit outside);
good+ coffee, has pastries,
front door still says ""open everyday"" but the manager told us they were now closing on sundays;
prices and portions are ok quite , meaning good value; food quality was quite high;
friendly staff; good parking (hard to find in this area);
that is vital because this was far and away the best place in this area of the city that we visited;
we WILL return ( we live a 5 hour drive away) ;
this is the kind of place you budget maybe 30 minutes and stay an hour and a half; interesting interior;

the visit here was one of or the the top highlight of our trip",Great little cafe with great coffee at fair prices. Cozy inside and a nice place to do some work. I just got the hot Americano but it was nice and the staff was friendly,"This coffee shop restaurant checks all the boxes.  Has excellent seating, good coffee, I did not try the food, nice menu,
Nice looking cakes, big open room seating.  Both AC seating and outdoor fresh air seating.  Good customer service.","Northern and Thai food restaurant.
Appreciated by the arrangement of the foods. The taste is amazing with a fair pricing.
The decoration is stunning. The parking lot is large. We enjoy with the wide open-atmosphere, surrounded by many green plant and transparent roof top is allowed the placed to be more charm.
Love it!","A truly terrible experience. The food was absolutely awful, honestly the worst I’ve had since being in Chiang Mai. Completely inedible. The service was very low quality and communication was poor, with basically no English spoken.
The place itself looks nice, but unfortunately that’s not nearly enough to make up for everything else, and I would definitely not come back.
Do not order the croissant: it was horrible—rubbery, tasted old, and the filling inside had a strange color and was disgusting.
Overall, a very bad experience. Not recommended"
